z,x,y
2027,7.599037864,45.51422696
2756,7.40015228,45.49850162
2766,7.477168634,45.60891201
2779,7.394382726,45.5035576
672,7.584802011,45.44423699
3371,7.355310942,45.52718298
2564,7.514309162,45.62948331
1831,7.39447773,45.47098219
2736,7.512101692,45.59390638
1108,7.640351562,45.72823968
399,7.664770741,45.69842719
2083,7.595939998,45.49010823
1853,7.310607059,45.68199982
1625,7.471708209,45.70636796
1122,7.573648632,45.43832436
2703,7.43313691,45.49032264
577,7.308847783,45.73456171
1511,7.497431817,45.68279949
1905,7.511802693,45.69008217
2453,7.363057485,45.63101876
931,7.427438308,45.43806187
1489,7.618825857,45.46847569
2541,7.512431509,45.6085545
1104,7.529430928,45.48951795
2909,7.477774062,45.61342795
2607,7.318056387,45.65419608
3216,7.37938435,45.67825043
1210,7.496271118,45.43051832
2557,7.419572916,45.57601074
2424,7.436520411,45.47815483
2675,7.359960981,45.65949227
1471,7.633085992,45.61686261
2794,7.500002785,45.58903244
2666,7.429834948,45.53878185
2404,7.380493355,45.56345222
2862,7.480507724,45.57909418
1363,7.317541021,45.45711771
1770,7.370466911,45.61778758
3479,7.359826013,45.54091419
1160,7.52269769,45.72115223
1362,7.314735207,45.44879042
1271,7.555132973,45.51827326
1890,7.570123154,45.67331345
1326,7.503193177,45.4388337
973,7.4712277,45.72612683
2869,7.472360009,45.66049679
559,7.492928672,45.40681252
1694,7.640180637,45.6516964
2598,7.574448493,45.69015991
2658,7.314742844,45.41593123
2552,7.567167483,45.6873667
562,7.344399557,45.73205703
2111,7.595548682,45.56563754
2271,7.57792887,45.62823582
1506,7.331781397,45.62572225
2594,7.337094418,45.54287686
2588,7.475084923,45.5754088
568,7.321519252,45.72842147
1606,7.508069962,45.49144145
2003,7.394369971,45.41290361
2479,7.553370566,45.59565649
2035,7.355248294,45.6962542
1844,7.623273284,45.71061307
1003,7.658722224,45.71916988
1003,7.512916115,45.42913535
2037,7.404248193,45.46556558
2463,7.357361967,45.4725478
2871,7.415402972,45.688169
2646,7.554488981,45.65519862
1226,7.670248387,45.53755523
2484,7.354151375,45.4676911
2780,7.342976304,45.6522059
1476,7.650685709,45.54965757
2036,7.514258852,45.53673199
2512,7.45495322,45.46946866
2274,7.593433502,45.6998579
2059,7.617177081,45.65267823
1229,7.670369195,45.59979332
1972,7.599427268,45.71147324
1345,7.376889487,45.46501059
1545,7.668754978,45.49374624
2512,7.534368772,45.56620701
2187,7.642326567,45.52082774
1628,7.384226268,45.59958041
1444,7.50123204,45.41859087
2950,7.390905148,45.6546613
2479,7.445969975,45.58693047
2210,7.466695184,45.69084688
1187,7.6167348,45.72676879
2223,7.525430305,45.68827388
770,7.419426632,45.43243601
2887,7.318215277,45.49168688
2069,7.340821521,45.6961173
2407,7.466891505,45.59418028
1174,7.601775133,45.4651946
2550,7.34653925,45.66463439
691,7.574277698,45.41516293
2862,7.337266881,45.49637965
1055,7.566580361,45.73002611
2809,7.495358735,45.54318191
569,7.317705756,45.7289513
2821,7.445310744,45.49308529
1884,7.620567605,45.66176066
1102,7.550701436,45.52267361
2075,7.595506872,45.54529892
2659,7.443611758,45.50339424
2490,7.609455074,45.646536
2960,7.419968058,45.6776326
1952,7.582126487,45.70260355
2699,7.424720487,45.51402852
1358,7.494761177,45.70368098
1878,7.31435213,45.68771
685,7.654516866,45.73023313
1674,7.648674853,45.63187618
2877,7.507589278,45.59595854
1582,7.533829685,45.4621185
846,7.661092876,45.71955804
3057,7.393254548,45.66473988
2579,7.590413404,45.58114788
2341,7.601575088,45.5614831
1738,7.36999671,45.44636519
1477,7.669016433,45.63744159
2756,7.528936928,45.59194267
888,7.597154487,45.4377969
1082,7.571126711,45.45838351
1672,7.589426317,45.68196328
792,7.485272319,45.72881824
2776,7.448337641,45.61076555
1663,7.668023563,45.47112679
2560,7.415074904,45.58109354
2680,7.437197337,45.63454197
758,7.3130251,45.71813987
924,7.60205127,45.4454218
1305,7.407197895,45.4462381
2512,7.39203893,45.63408734
2372,7.31810817,45.57469865
2933,7.446252421,45.61272465
1969,7.307555566,45.67647937
1954,7.617255954,45.6116928
2605,7.316536676,45.65204309
2195,7.317833543,45.67029686
1862,7.312378688,45.68325073
747,7.497369401,45.72866356
1883,7.646267791,45.4654973
641,7.446202497,45.72965495
2957,7.454903681,45.55467386
2250,7.566334405,45.66725229
1931,7.645145791,45.46533647
2393,7.605027951,45.52158475
2946,7.316678624,45.51918676
578,7.313230148,45.73451475
2758,7.545066635,45.67326494
1069,7.327414797,45.71234701
2647,7.353373958,45.66984176
1840,7.363449035,45.61812954
2004,7.490507089,45.46924255
3215,7.413393706,45.53516562
1608,7.637848378,45.71033978
2291,7.360232613,45.49740149
2170,7.312501124,45.66626994
3080,7.373035271,45.65968778
559,7.383286917,45.73230017
1709,7.5065764,45.56538965
2049,7.47580724,45.46179531
1466,7.563526304,45.50230799
1350,7.48860626,45.52126342
1366,7.493885672,45.6985946
744,7.595039776,45.41373591
1999,7.330505192,45.60862521
3426,7.358726814,45.54176904
3114,7.38071477,45.66000938
2053,7.552581298,45.70283129
1978,7.628138993,45.70911224
2753,7.333021772,45.65489293
2480,7.46592476,45.66738813
2437,7.306998457,45.6584505
1131,7.546229136,45.47995155
1204,7.495533762,45.72380987
2549,7.451550753,45.49603352
2704,7.422565082,45.48537385
1723,7.558368141,45.44707165
1989,7.405860614,45.46565349
536,7.395210818,45.73657133
783,7.446585003,45.72486569
2584,7.527353783,45.61825124
624,7.659361523,45.4203505
1445,7.63626148,45.62819312
2677,7.434028462,45.66318285
1265,7.647391152,45.64554346
2510,7.486586637,45.59764507
1626,7.334525626,45.61508292
544,7.3615815,45.73251671
1714,7.60160052,45.48284677
1361,7.646001046,45.64984528
2087,7.381192992,45.62107813
1099,7.542031992,45.72413814
1599,7.513423067,45.48789722
2215,7.497588165,45.64518059
1650,7.621356797,45.49550922
2661,7.381436423,45.49524026
2027,7.318090255,45.47584396
1270,7.40898239,45.42445221
2989,7.348983056,45.51678289
701,7.663651736,45.42629031
2059,7.643451941,45.47197593
2545,7.404031313,45.68873793
1900,7.320418421,45.55054484
2501,7.478386653,45.59326659
1786,7.528693354,45.47709191
672,7.622240527,45.73851418
753,7.413790161,45.43537307
2774,7.512056889,45.59703964
1916,7.458777244,45.6966852
569,7.329635599,45.73183382
2618,7.480000991,45.60444407
1189,7.509225742,45.42394271
2849,7.457770391,45.56820612
2278,7.630031017,45.59498899
2472,7.343978234,45.56324133
2284,7.429492324,45.57056994
681,7.482836296,45.73152002
2402,7.479570385,45.55416914
1050,7.513249931,45.42944447
2268,7.579877742,45.63051832
2284,7.490958049,45.53534193
1598,7.315606232,45.4641386
2660,7.34921663,45.4663604
2738,7.344045372,45.49522114
2476,7.421530924,45.52287092
2814,7.564896776,45.69144915
552,7.346884186,45.73474246
1874,7.631510818,45.65245728
1728,7.31492113,45.62520726
1565,7.622931337,45.69211761
1209,7.66677802,45.53763501
2834,7.454108342,45.62952045
2314,7.474142507,45.46929475
1040,7.612781483,45.44829424
2476,7.479401325,45.65407092
2356,7.402901744,45.63857856
1941,7.571131911,45.52239092
2268,7.594358002,45.52818741
444,7.610328575,45.74140465
1659,7.480319953,45.51774889
1497,7.503246643,45.69648754
1723,7.662311725,45.4723908
377,7.665720226,45.68945019
1114,7.545045743,45.47700311
1493,7.341827852,45.70876246
1836,7.486912461,45.69562673
1134,7.542574501,45.72331653
3110,7.330001794,45.50405664
2500,7.536302389,45.59074041
1987,7.624273667,45.64785015
1045,7.654962745,45.64947833
1840,7.625103626,45.65935019
1412,7.567443901,45.45227713
2661,7.457803069,45.47533607
1723,7.555510354,45.71497461
710,7.418516541,45.72767477
1486,7.471596893,45.42643343
2556,7.354713528,45.68685852
1251,7.491361231,45.50900679
2413,7.581625832,45.69202858
1741,7.513129702,45.45812732
1074,7.579984537,45.47693459
2608,7.407631687,45.55722601
2843,7.509562654,45.59157998
2401,7.480335862,45.47534303
1123,7.546668655,45.47214063
1300,7.536111874,45.47150251
581,7.312427742,45.73500977
2483,7.457605178,45.48079612
2148,7.589593121,45.54520296
1948,7.614410238,45.58841997
2509,7.466371358,45.66826737
3012,7.399683569,45.66105291
1196,7.440053374,45.71829951
2953,7.487773859,45.61139349
2674,7.435671287,45.6362917
499,7.516699246,45.7417716
2639,7.35791438,45.6472462
2084,7.474665263,45.48581433
2626,7.314532728,45.49382832
2392,7.383526889,45.48075526
2120,7.390372768,45.47883041
730,7.431964411,45.42658497
496,7.646434153,45.40884094
2426,7.308038793,45.47892318
1103,7.49748227,45.43645306
2921,7.416376112,45.5096845
1206,7.612438418,45.68110812
1569,7.562147708,45.44212349
2265,7.410367467,45.47612519
1862,7.484090459,45.69922116
2080,7.610885776,45.70446078
1322,7.38895429,45.45869488
532,7.469334268,45.74043065
2120,7.476402186,45.69234114
1534,7.570841365,45.51389608
1290,7.498779197,45.69953787
2690,7.553457851,45.63332471
1305,7.363479531,45.44184981
2650,7.385657842,45.48424917
1733,7.627859122,45.49158481
1558,7.398753271,45.46163735
2036,7.484382847,45.68273947
1581,7.405556196,45.4575665
2571,7.342620843,45.46490267
2126,7.342237898,45.68226836
1615,7.568808703,45.55811394
2618,7.314910575,45.59626401
2112,7.655328958,45.57827963
1583,7.476998254,45.45226044
2115,7.572105,45.66336529
2384,7.46963151,45.68023895
2710,7.31379743,45.524913
2653,7.526046632,45.61854342
1715,7.335304889,45.58253349
1270,7.632973132,45.62252641
1125,7.541522468,45.44132988
2075,7.511971025,45.53672357
2320,7.440897733,45.66952664
448,7.655886391,45.73614587
815,7.429080883,45.72504936
537,7.393091015,45.73753368
2405,7.610294974,45.51784298
2217,7.45120686,45.52462554
2659,7.424508576,45.55600818
1277,7.331052903,45.43756369
1324,7.66468341,45.62366167
2557,7.616784148,45.51100889
1928,7.336839796,45.5894079
1750,7.634976637,45.69721477
2636,7.323532474,45.4170279
3174,7.357028273,45.55134833
522,7.506873411,45.73960085
527,7.663041552,45.67350079
2903,7.499432841,45.603127
1648,7.475816135,45.45223753
2471,7.435918693,45.53447826
3133,7.383172531,45.6749607
1019,7.652811933,45.43215834
1138,7.560820297,45.4591993
713,7.589068159,45.45124234
2640,7.570494373,45.63370235
2064,7.334798153,45.69337123
564,7.375789076,45.73081776
2589,7.504243007,45.65832687
1707,7.48101674,45.52846054
2902,7.377652911,45.52333373
2013,7.641519544,45.59256669
1705,7.333745925,45.57529586
726,7.411181855,45.43220664
735,7.628197823,45.73517984
2814,7.409980617,45.52107244
3407,7.356037831,45.52348805
2685,7.4384722,45.56431318
2750,7.48352347,45.57803813
1677,7.32182789,45.63745146
1357,7.419941929,45.42401446
1838,7.578990482,45.61419683
3060,7.391806767,45.6859288
1594,7.53056033,45.47480689
3370,7.353392615,45.52571522
2342,7.408598443,45.47696248
1260,7.613173007,45.47574614
1151,7.488836863,45.41811357
1890,7.644393129,45.59405725
1260,7.388124651,45.42209914
2860,7.337571891,45.50869443
1191,7.352578855,45.71470258
1701,7.510318471,45.46338371
1568,7.530084731,45.44948117
1910,7.626620912,45.65592646
543,7.457865376,45.74072276
567,7.44519987,45.73497675
2650,7.310276377,45.49307507
1481,7.613157208,45.6229262
2574,7.547796344,45.57926964
1658,7.467614797,45.43371873
1706,7.346099627,45.60401231
1631,7.350814584,45.70049966
2700,7.399582607,45.54972744
2844,7.409624375,45.57440538
2416,7.61135307,45.51805545
588,7.327866026,45.72532701
2613,7.442575744,45.47953264
1925,7.624108321,45.64388427
2214,7.344957416,45.57698578
1727,7.50259356,45.46670956
2870,7.445808158,45.56596646
1565,7.31175323,45.44565312
1392,7.571871487,45.53605439
1612,7.508586106,45.56204414
861,7.354306332,45.43510168
3017,7.381348604,45.50782933
2272,7.51835984,45.5340129
1953,7.627013572,45.652629
2844,7.407439121,45.53167833
456,7.607483177,45.74044572
1539,7.350790854,45.60481999
1730,7.62680295,45.62883382
1271,7.587126844,45.47210797
3054,7.38304305,45.51124656
1725,7.571792156,45.51599176
941,7.643093753,45.42292674
2959,7.371653005,45.68271536
3141,7.379810561,45.66069014
2941,7.500253239,45.58498481
2477,7.511102825,45.62874385
699,7.585795837,45.43195636
2098,7.480781744,45.55923362
1636,7.635121792,45.64644115
709,7.617165125,45.42598112
1377,7.533565045,45.54368887
1201,7.601151162,45.72771476
717,7.470023178,45.40726933
2187,7.454150475,45.45579816
2522,7.514883526,45.6132795
1419,7.561618685,45.53872608
2459,7.618973803,45.51007646
1880,7.658015229,45.57577115
2331,7.507998096,45.57556641
2213,7.326269555,45.67863045
2882,7.396052458,45.62473898
2637,7.31121255,45.6032333
2446,7.471950081,45.59818028
2849,7.539035446,45.63461432
2374,7.433589171,45.51448266
2442,7.473582424,45.55277351
1613,7.578259666,45.50591809
2460,7.644541023,45.57069685
2063,7.38116604,45.61056245
1661,7.446710448,45.44532857
2495,7.588510046,45.57973712
2544,7.401922339,45.69100281
2192,7.600801752,45.70667582
1802,7.352393011,45.5947655
1103,7.670730149,45.44992235
2239,7.358521974,45.4774566
614,7.657547821,45.67809308
2593,7.4594075,45.47481939
1998,7.349879975,45.42100411
1579,7.362137882,45.44678873
2875,7.379639624,45.52657435
1416,7.466014719,45.71375646
2801,7.395555203,45.62110403
2529,7.4672962,45.58864397
3125,7.362578493,45.54791893
1631,7.35654141,45.61395692
2586,7.40070123,45.61226497
1618,7.631596543,45.61659136
988,7.636203282,45.4285468
1445,7.608865964,45.62188088
1783,7.339242234,45.62858942
855,7.654913219,45.72211933
2067,7.559897436,45.5538377
2366,7.658471858,45.5624819
1347,7.650023422,45.62265976
2982,7.351842217,45.55225772
2164,7.433830073,45.46298043
2444,7.35590027,45.68033945
2655,7.332060658,45.65616202
1422,7.328953966,45.43580133
2090,7.420726804,45.46293867
2922,7.420041433,45.54936959
2625,7.387891376,45.68982746
1415,7.384382577,45.71760981
2648,7.566931722,45.63345827
1932,7.508451448,45.47995403
2324,7.310656837,45.47793497
2758,7.489098453,45.5808604
2613,7.458047739,45.57709911
1203,7.497922789,45.44183494
506,7.50258425,45.7421442
2430,7.470981608,45.55646092
874,7.422216677,45.4384938
2854,7.518642442,45.62449751
874,7.405012892,45.7209564
519,7.500167291,45.74059198
1935,7.392289709,45.71032928
1521,7.483073373,45.43413068
2633,7.46904781,45.57170535
2823,7.409747879,45.51439777
2448,7.394598885,45.49096989
1316,7.407684822,45.70744104
2435,7.343046239,45.46286815
2339,7.399045427,45.69808222
1079,7.607029499,45.45066447
1864,7.591018741,45.48637569
1885,7.364309147,45.61975155
1888,7.399598878,45.59166108
1606,7.343780251,45.70670587
3459,7.362062714,45.52957914
540,7.377633683,45.73323931
2373,7.425290197,45.47177276
2303,7.38180808,45.61358331
1670,7.546456472,45.45242834
2909,7.357714841,45.57523766
954,7.4573117,45.72424544
1576,7.393997702,45.44220643
688,7.457832682,45.73033869
840,7.444132666,45.42715363
1428,7.548570076,45.43668252
1501,7.515028022,45.48710587
1574,7.3351052,45.62543988
1842,7.579741773,45.56196055
541,7.423778552,45.74015418
851,7.537138368,45.72900235
1594,7.340031887,45.45250051
1014,7.598183451,45.4076561
1318,7.579074873,45.48258033
597,7.477181701,45.40984247
1565,7.559469507,45.4390984
3041,7.339677656,45.49049897
1186,7.519323883,45.43446007
2528,7.558298557,45.64583208
2084,7.622387077,45.58246514
1633,7.599026358,45.68525257
1653,7.504001033,45.68945859
1729,7.509542627,45.44803346
2495,7.473621277,45.54385347
1942,7.333981271,45.46701915
2079,7.514057136,45.69323133
2002,7.641105079,45.45455507
2058,7.518005794,45.6650115
2210,7.499511304,45.66536526
1612,7.58551258,45.48419765
951,7.573793419,45.47831433
2886,7.427892061,45.68517434
1925,7.518830623,45.53791241
1647,7.417385741,45.41738982
1622,7.434847635,45.44632295
1565,7.61696603,45.62682159
2179,7.387566436,45.6380486
574,7.490604562,45.73396254
2947,7.452542062,45.56244997
2796,7.560469224,45.63513772
2158,7.443585201,45.53682718
2619,7.567845282,45.69171527
3027,7.421851343,45.65769644
1509,7.586955154,45.72085828
1969,7.665655749,45.54828459
2008,7.594985232,45.54452429
2687,7.540258972,45.63846514
2558,7.378496506,45.54933046
2321,7.596089802,45.54902471
1946,7.651356904,45.52173906
2266,7.394601604,45.55402937
2752,7.519403293,45.63869246
696,7.551611333,45.73428356
1711,7.335856354,45.58452854
880,7.670093015,45.74307719
2398,7.480829243,45.65514649
2157,7.557227288,45.61855095
1771,7.652992627,45.53999366
535,7.394246568,45.73958229
1424,7.653551468,45.6426619
1520,7.317239236,45.46321825
1276,7.448485351,45.71076122
1306,7.460293528,45.71537811
1299,7.562194027,45.72414011
1178,7.520269022,45.41643804
2079,7.484746244,45.66176769
658,7.594204168,45.43458704
1868,7.643120362,45.55671187
1832,7.52695061,45.53078599
975,7.594376971,45.4629509
2529,7.629679977,45.57191475
1556,7.481180423,45.43336453
2147,7.462260025,45.69132831
2599,7.514870812,45.62909783
2233,7.648915019,45.47658113
1378,7.451056813,45.71487631
1834,7.643090365,45.54629755
2941,7.312948429,45.50468633
2162,7.482346376,45.68399895
1102,7.497066277,45.41397982
